time,x,y,z,wind_velocity_x,wind_velocity_y
0.0,0.0,0.0,459.0106201171875,-2.551524750699904,-0.621191804091479
0.0017040969859171459,0.0,0.0,459.0106201171875,-2.551524750699904,-0.621191804091479
0.0034081939718342918,-3.308722450212111e-24,4.1359030627651384e-25,459.0106201171875,-2.551524750699904,-0.621191804091479
0.00408983276620115,-4.115835276234982e-08,1.3573625686807026e-08,459.01062073491926,-2.551524751928025,-0.6211918032617902
0.004771471560568008,-1.8069392523765874e-07,5.9591104610471416e-08,459.0106228291613,-2.551524756091615,-0.6211918004489689
0.006134749149301725,-7.709573184949496e-07,2.542542487591397e-07,459.01063168822435,-2.5515247737044358,-0.6211917885501719
0.0074980267380354414,-2.2124808995760098e-06,7.296547493884762e-07,459.01065332356274,-2.5515248167179387,-0.621191759491286
0.008861304326769157,-4.963016288657158e-06,1.636754652663909e-06,459.0106946054153,-2.551524898790937,-0.6211917040447467
0.01158785950423659,-1.6047928864696487e-05,5.2924513455543125e-06,459.01086097510773,-2.551525229552727,-0.6211914805900536
0.014314414681704024,-3.596054419700931e-05,1.1859438817740934e-05,459.0111598367961,-2.5515258237236096,-0.6211910791825264
0.01704096985917146,-6.588339358662695e-05,2.1727704426973828e-05,459.01160893869155,-2.5515267165890387,-0.6211904759841629
0.022494080214106326,-0.00015978042269055844,5.2694034239032786e-05,459.0130182073477,-2.551529518374728,-0.6211885831652821
0.027947190569041193,-0.00030444005625834835,0.00010040137883023898,459.01518935471364,-2.551533834861575,-0.6211856670508074
0.033400300923976056,-0.0005070100472928808,0.00016720699783931268,459.01822965898924,-2.5515398793307913,-0.6211815835530932
0.08793140447332473,-0.007254353956143961,0.0023924155995470446,459.1194982547497,-2.5517412127678964,-0.6210455675356752
0.09244230829989979,-0.008328845698626436,0.0027467725583941397,459.1356249368023,-2.5517732744381743,-0.6210239074440103
0.09695321212647484,-0.009500803066586112,0.0031332727355375756,459.15321444736344,-2.551808244377193,-0.6210002825960809
0.1014641159530499,-0.010773892836969919,0.003553125398462911,459.1723218198444,-2.5518462319976076,-0.6209746190753352
0.10555492141963316,-0.012017695294550693,0.003963319389583372,459.19098962898295,-2.551883345716316,-0.6209495459415184
0.10964572688621642,-0.013346617805024233,0.004401585148859349,459.21093497611923,-2.551922999325247,-0.6209227569190863
0.11373653235279968,-0.014760211933530136,0.004867774786821718,459.2321511308466,-2.551965179443588,-0.6208942610477921
0.12191814328596622,-0.01783976094062242,0.005883380191338457,459.27837103718855,-2.5520570698518297,-0.6208321821027958
0.13009975421913275,-0.021252461932104644,0.007008855890204358,459.32959110864573,-2.5521589011545927,-0.6207633873290641
0.13828136515229927,-0.02499462243055159,0.008242984140165303,459.3857559260772,-2.552270563172348,-0.6206879511612309
0.1464629760854658,-0.029062418639042503,0.009584503890070772,459.4468080994122,-2.5523919418071355,-0.6206059506811277
0.2090977222323146,-0.07058557198614125,0.02327843727277374,460.0700150216933,-2.5536309477472146,-0.6197689081314663
0.2515166104176498,-0.10850614855555987,0.03578427576327914,460.63915209125554,-2.5547624566966425,-0.6190044879577151
0.26698371976144336,-0.12420191434005458,0.04096058713940917,460.87472451528686,-2.555230801354345,-0.6186880855953676
0.27951451391828647,-0.1376247324964363,0.0453873024253394,461.07618303944207,-2.555631323715673,-0.6184175023417467
0.2920453080751296,-0.15167714154318934,0.050021650682663496,461.28709087968855,-2.556050632387531,-0.6181342275095333
0.3045761022319727,-0.16635861342980793,0.05486345776544442,461.5074401106955,-2.556488711613465,-0.6178382717434086
0.3296376905456589,-0.1976067609805727,0.06516879385868563,461.9764329566701,-2.557421122505003,-0.6172083574187559
0.3546992788593451,-0.23136449302521983,0.07630176658612503,462.4830913049625,-2.558428416680792,-0.6165278537521576
0.3797608671730313,-0.2676273098755913,0.08826089199423526,463.0273476212796,-2.5595104598750074,-0.6157968514503669
0.4048224554867175,-0.3063904702610309,0.10104460645792325,463.60913074549853,-2.5606671106132666,-0.6150154460900676
0.4287618015011288,-0.34574761175119717,0.11402421013095718,464.1998287306163,-2.561841485104607,-0.6142220669893783
0.43055594223866706,-0.3488011186277672,0.11502907781281875,464.245569600737,-2.5619324231345897,-0.6141606314481789
0.4323500829762053,-0.3518732423113926,0.11603793133057534,464.2915016087121,-2.562023741168274,-0.6140989391856382
0.43593836445128187,-0.3580547314063867,0.11806360419627412,464.3837478431333,-2.5622071371292483,-0.6139750412947517
0.43952664592635843,-0.3643107191393306,0.1201051972603871,464.4767583998545,-2.562392052649515,-0.6138501168262326
0.443114927401435,-0.37064122829831,0.12216268939701097,464.57053304969185,-2.562578487273431,-0.6137241660879029
0.4681928823134579,-0.4169608577874931,0.13698516093874175,465.2472150927083,-2.5639238078096236,-0.612815299959582
0.4932708372254808,-0.4668963957292872,0.15258382538357212,465.961129328245,-2.565343150161116,-0.6118564264769739
0.5183487921375037,-0.5203975924913435,0.1689654280806957,466.7121979582115,-2.566836359656494,-0.6108476501323585
0.5234047395796747,-0.5316106699920286,0.1723638007811443,466.86811511092657,-2.567146340613809,-0.6106382344689913
0.5284606870218457,-0.5429647013402242,0.1757946972847725,467.0255386612772,-2.567459316460224,-0.6104267955307332
0.5335166344640166,-0.5544587507504875,0.17925830142304347,467.18446797467396,-2.5677752859341036,-0.6102133341699149
0.547691736361025,-0.5874200379216841,0.18914556666383808,467.6380723430966,-2.568677102789514,-0.6096040884386701
0.5618668382580333,-0.6214490904211315,0.19929664641519076,468.10349368478524,-2.5696024131260566,-0.6089789710778297
0.5760419401550416,-0.6565180387098212,0.20971742167157273,468.580717964348,-2.5705511890397834,-0.6083380009386288
0.6015781550183182,-0.7222240199164812,0.2291913046802687,469.4701723194179,-2.572319525028939,-0.6071433557661235
0.6271143698815949,-0.7909864949566744,0.24961042930550292,470.39780050846446,-2.5741637549232514,-0.6058974385005464
0.6526505847448715,-0.8625604758825336,0.27103064937211685,471.36351990633295,-2.5760837144545556,-0.6046003601175105
0.6781867996081481,-0.9366644584747115,0.2935174001655867,472.36724391659266,-2.5780792314593404,-0.6032522369265344
0.6987208310584125,-0.9978781357222624,0.31242245512025973,473.20185904773274,-2.5797385408607463,-0.6021312474888718
0.719254862508677,-1.0603529561855998,0.33210635233438807,474.0609413434594,-2.581446493756272,-0.6009773956790238
0.7397888939589414,-1.1239060153885407,0.35261336030359214,474.94443685792186,-2.5832029828954575,-0.5997907539528164
0.7603229254092059,-1.188347389505731,0.37398980177697316,475.85228512161405,-2.5850078880580765,-0.5985714035281373
0.7989700944345717,-1.3113590669591435,0.4167492465760076,477.62677321254887,-2.58853577134477,-0.5961880506113518
0.8376172634599375,-1.4355211653878137,0.46308619697172126,479.4868520347123,-2.5922338186983516,-0.5936897389523996
0.8762644324853033,-1.55956510763602,0.513326203025412,481.4320546111505,-2.596101101715751,-0.5910770957580177
0.9149116015106691,-1.6823293011772489,0.5677753872177553,483.4618893639853,-2.6001366430844755,-0.5883507812769704
0.9535587705360349,-1.80282554760253,0.6267035156218835,485.575846545519,-2.604339429368372,-0.5855114801622957
0.9794223106921233,-1.8818128624938777,0.6687514728255742,487.0372807909254,-2.607244926156606,-0.5835485965626404
1.0052858508482116,-1.9592861063379179,0.7129524698499089,488.5359999870176,-2.610224549649349,-0.5815356347480773
1.0311493910043,-2.0351503416544556,0.7593405272766606,490.0718470954942,-2.613277987636671,-0.5794728056401085
1.0570129311603882,-2.1093751687719746,0.8079337604174851,491.6446655375271,-2.6164049288221305,-0.5773603195431077
1.098736076561196,-2.2257654931632027,0.8909720539969003,494.25947444932837,-2.621603465067579,-0.5738483137547256
1.1404592219620038,-2.3384771686452654,0.979668447827194,496.9694413030433,-2.62699118607825,-0.570208499298833
1.1821823673628116,-2.448352568864971,1.0738432854908337,499.77391349653203,-2.632566794407182,-0.5664417526993255
1.2239055127636194,-2.556492448260993,1.1732397496484228,502.6722300202147,-2.6383289758924695,-0.5625489617723107
1.2656286581644272,-2.6641171747654195,1.2775557345758486,505.6637144397842,-2.6442763857061045,-0.5585310350511776
1.2969790117103681,-2.7453714497587427,1.3589851588900757,507.9723553298001,-2.648866225250519,-0.555430250082747
1.328329365256309,-2.8274530058165657,1.4428898812042277,510.3328138423589,-2.6535590840969276,-0.5522598677569381
1.3539558253788855,-2.8954140391558028,1.5132361668139898,512.3004790515282,-2.657471025372104,-0.549617054519989
1.379582285501462,-2.9643027758616256,1.5851139194253006,514.302204787686,-2.66145068283231,-0.5469284938605804
1.4052087456240383,-3.0341982319060516,1.658488498243856,516.3377357469324,-2.66549754890448,-0.5441945286828421
1.4308352057466147,-3.1051201661353223,1.7333395421123385,518.4068151594431,-2.669611113101123,-0.5414155038598181
1.4687608767066718,-3.211873806785735,1.8468140742269554,521.5299486316452,-2.6758202561407307,-0.5372207564797091
1.5066865476667288,-3.320451066528617,1.963546989724078,524.7251597033232,-2.6821726976109317,-0.5329292001337786
1.5446122186267859,-3.4303299444969713,2.083625965080888,527.9916062061495,-2.6886667631857133,-0.5285419659563243
1.582537889586843,-3.5408820408163617,2.207172248361772,531.3284397275391,-2.6953007661247743,-0.524060193468439
1.6204635605469,-3.651482289165055,2.334313937033707,534.7348059633536,-2.702073007974736,-0.5194850301042876
1.658389231506957,-3.761595902607128,2.4651636806970165,538.2098458023296,-2.7089817807251126,-0.5148176297545866
1.696314902467014,-3.8708581729263036,2.5997970401485464,541.7526979638939,-2.716025372052584,-0.5100591492236995
1.7342405734270712,-3.979115347045777,2.7382396705572103,545.3625010879811,-2.72320206947579,-0.5052107454227575
1.7503584781485957,-4.024828119130301,2.7982240254534,546.9166815452427,-2.7262919562367607,-0.5031232924018278
1.7771508194545305,-4.100483027335087,2.899430983666388,549.5263870588507,-2.731480346348638,-0.49961814109673663
1.7976165746241957,-4.158045264698547,2.977982519854869,551.5417617024106,-2.735487139382507,-0.49691124829780353
