time,x,y,z,wind_velocity_x,wind_velocity_y
0.0,0.0,0.0,459.0106201171875,4.7680824548482805,1.2300022932810386
0.0028738161312871343,0.0,-2.5849394142282115e-26,459.0106201171875,4.7680824548482805,1.2300022932810386
0.005747632262574269,0.0,7.754818242684634e-26,459.0106201171875,4.7680824548482805,1.2300022932810386
0.011495264525148537,5.169878828456423e-26,-4.1359030627651384e-25,459.0106201171875,4.7680824548482805,1.2300022932810386
0.01264479097766339,-1.2924697071141057e-26,-2.0679515313825692e-25,459.0106201171875,4.7680824548482805,1.2300022932810386
0.013794317430178244,-1.09692689777987e-09,1.261380795507178e-08,459.01062027970266,4.768082456353779,1.2300022936324406
0.01609337033520795,-2.0155056367290766e-08,2.3176750506821047e-07,459.0106231032592,4.768082482510479,1.230002299737737
0.018392423240237658,-1.0228294506766385e-07,1.1761744823414657e-06,459.0106352709138,4.768082595228493,1.2300023260475115
0.020691476145267364,-3.0616379084012314e-07,3.5206459685420872e-06,459.01066547687367,4.768082875048716,1.2300023913610023
0.043682005195564436,-2.1660733817330478e-05,0.0002490816271264101,459.013829262478,4.76811218354266,1.2300092323249336
0.04807634866879998,-3.275737503996736e-05,0.00037668438863400867,459.01547328498526,4.768127413343197,1.2300127871481996
0.05247069214203552,-4.700942054192454e-05,0.0005405718503167187,459.0175847963074,4.768146973839557,1.2300173528092786
0.056865035615271065,-6.460667877814746e-05,0.0007429266620883827,459.0201919175098,4.7681711255380375,1.2300229901135529
0.06501483029894466,-0.0001120015902296427,0.001287931358670055,459.0272137090225,4.768236173603792,1.2300381731343009
0.07316462498261825,-0.00017098390819972464,0.0019661822367599236,459.03595223235834,4.7683171250304355,1.2300570681956073
0.15466257181935417,-0.0013327940981063264,0.015326097692737978,459.20808018198323,4.769911673966442,1.2304292555819354
0.23616051865609006,-0.003623785238848791,0.041670717680254696,459.54750189741543,4.773055989206236,1.2311631775359524
0.31765846549282595,-0.007014320059582732,0.08065923658728599,460.0498264697894,4.777709394502439,1.2322493397198837
0.4897328071224959,-0.017661475517750762,0.20309326066760103,461.6272554287306,4.79232228958187,1.2356601696439362
0.5096112854478102,-0.01918535607811601,0.22061670436637323,461.85302590191776,4.7944137690225235,1.2361483467384096
0.5294897637731245,-0.020768816811942807,0.23882527381736732,462.087623473701,4.79658702042819,1.2366556104179642
0.5493682420984388,-0.0224115952505831,0.25771595083484317,462.33100925804655,4.79884168356868,1.237181876600431
0.5891251987490674,-0.02587403816610212,0.2975313570211179,462.8439873717859,4.803593780524697,1.238291074634871
0.628882155399696,-0.029570904608827428,0.3400424518246701,463.391696495317,4.808667616598798,1.239475370547297
0.6686391120503247,-0.03350029287554906,0.38522736713457395,463.9738548818647,4.814060581761516,1.2407341551246436
0.6831652725850427,-0.034993692975258596,0.40240030919292546,464.1951095234282,4.816110227702575,1.241212567764403
0.6866801861302446,-0.03535903929104683,0.4066289531943567,464.2494620797356,4.816613735767467,1.2413300927562267
0.6901950996754466,-0.03572465190270866,0.41088818152573564,464.30407976394713,4.817119699908888,1.2414481910266022
0.6972249267658504,-0.03645639478313379,0.4194677770021561,464.4138449975039,4.818136536725685,1.241685533279712
0.7042547538562541,-0.03718914416900101,0.42816959009575206,464.52466917991507,4.8191631833715824,1.241925165267913
0.7112845809466579,-0.03792285194250436,0.43699349827438766,464.63655074837976,4.820199625369195,1.2421670836120047
0.7815828518506959,-0.0453198320595769,0.5319168791006457,465.8131865612869,4.831099676102544,1.2447112898772867
0.8518811227547338,-0.05289107132682261,0.6388803811015037,467.0938346447651,4.842963269687197,1.2474803989268883
0.9221793936587718,-0.060880771789513684,0.7576875829004043,468.47693676291726,4.855775971027651,1.2504710414314992
0.9924776645628097,-0.06972050147285863,0.8880965301703048,469.96092583617997,4.8695232631029555,1.2536798289394
1.0910079719292403,-0.08474895252763838,1.0898391036754809,472.20747818948945,4.890334744750532,1.2585374854120959
1.1895382792956708,-0.10503081459547602,1.312784062205393,474.6434564966086,4.912901019583976,1.2638047322552384
1.2880685866621013,-0.13361271748435538,1.5557243156656926,477.2625591717279,4.937163711337437,1.2694679437284566
1.3865988940285319,-0.17421638767440606,1.8173643500451018,480.0587881322391,4.9630672553204525,1.275514150347749
1.4851292013949624,-0.2311832715989126,2.09630617078739,483.02591067371714,4.990553913366552,1.2819298753130093
1.610458223440994,-0.3350011597538476,2.4738282194903474,487.0370661846798,5.027712223600898,1.290603083173985
1.7357872454870258,-0.48417753861160356,2.873998279687497,491.3017713184458,5.0672193521540985,1.29982453419722
1.8611162675330575,-0.6903038145535049,3.2939272674138516,495.8072865080347,5.108957282962999,1.3095666819781493
1.9864452895790892,-0.9649290160110977,3.7309329355093395,500.54014275182794,5.152801242670066,1.319800402876366
2.033734565927367,-1.0886306504899403,3.899770487573572,502.3821867937769,5.169865463638063,1.323783402493616
2.0810238422756453,-1.224185863335938,4.07059880486901,504.2538809001473,5.187204355156536,1.3278305136047026
2.1283131186239235,-1.3721032945354594,4.2433224045899705,506.15447017398213,5.204810924054752,1.331940103917334
2.1756023949722016,-1.5328549007065606,4.417857461208371,508.0831988997099,5.222678169578545,1.3361105393691515
2.197204281034629,-1.6106800865452862,4.498167723817264,508.97339948096237,5.230924758193364,1.3380353948523314
2.2188061670970565,-1.6913116385020774,4.578835109936021,509.8692428617936,5.239223620248285,1.3399724516010896
2.240408053159484,-1.7747855251189808,4.659854301185041,510.7706576439358,5.247574094328165,1.341921555232975
2.30079204610587,-2.0234553297287308,4.888159825700504,513.3193844382365,5.2711848420706495,1.347432594933977
2.3611760390522565,-2.2952537741537067,5.119097847624711,515.909527543319,5.295179259835545,1.3530331879497939
2.421560031998643,-2.590678701470555,5.352626781429485,518.5395965683975,5.319543541026966,1.3587201116506766
2.481944024945029,-2.9100964729748813,5.5887382234575265,521.2081100717919,5.344263961951227,1.3644901627572728
2.5603431735385387,-3.3609185666032597,5.899183876866302,524.7276335837454,5.37686792013156,1.3721003286826117
2.6387423221320483,-3.8523859679114714,6.2141330002456465,528.3057121844134,5.410014317553231,1.3798371066164732
2.717141470725558,-4.383787177218705,6.5337472656709,531.938222076163,5.443664952418436,1.3876915797881284
2.7955406193190675,-4.954059846798761,6.858251147287779,535.6212917143761,5.477783959736248,1.3956553768663933
2.873939767912577,-5.561787639790365,7.187908996068619,539.3511480753842,5.512336387188412,1.4037203395491393
2.9028297843386266,-5.794844685332266,7.3107437250523155,540.7366562288673,5.52517137741969,1.4067161845557448
2.931719800764676,-6.032662889155213,7.434331308426112,542.1278335024163,5.538058884917273,1.4097242877399716
2.9606098171907256,-6.275144211461761,7.558685991443622,543.5244989726574,5.5509972336536855,1.4127442578963372
2.989499833616775,-6.522165340231987,7.683817681268834,544.9264047013897,5.563984126793374,1.4157755589150975
3.0183898500428246,-6.773518816486592,7.8097205715378335,546.3330506649392,5.577014932245968,1.4188171096092361
3.047279866468874,-7.028912352403252,7.9363717582536975,547.7436771372589,5.590082612105296,1.4218672672446573
3.0761698828949235,-7.28804371748846,8.06374395134511,549.1574911045178,5.603179820095731,1.4249243171100323
3.1257287216950265,-7.740423600518802,8.283836860701042,551.587982447764,5.625695265110865,1.4301796996467262
3.1752875604951294,-8.20146448594228,8.505803708817568,554.0216573962222,5.648240202223676,1.435441966002727
3.2248463992952323,-8.669749762075154,8.729466588952732,556.454689949667,5.670779188354749,1.4407028433262
3.2744052380953352,-9.144025372858867,8.954655814542772,558.883675709321,5.693280686031754,1.4459549703821697
3.3030233665167086,-9.42020987370279,9.085329666394587,560.2833384978601,5.706246801151913,1.4489814215549288
3.331641494938082,-9.69785527946325,9.216434241101126,561.6801910025612,5.719186882527329,1.4520017961306055
3.3602596233594553,-9.976771584971392,9.347937402833361,563.0736960034042,5.732095953490277,1.4550149324935782
3.3888777517808286,-10.256773981292474,9.479805559531266,564.4633201560233,5.744969073276094,1.4580196774084433
3.4605520017096065,-10.961621513158665,9.811435944595699,567.9230858372359,5.777019450323127,1.465500630670269
3.5322262516383844,-11.6694115028109,10.144540268629767,571.3467813481841,5.808735682614808,1.4729035904253784
3.6039005015671624,-12.377644422321413,10.478510159459546,574.7264264977541,5.840043843718634,1.4802113013327336
3.6602823278167476,-12.933830502688808,10.741504100904564,577.3499602306467,5.864347583648602,1.4858840939565723
3.699500530552777,-13.320040821861333,10.924534097804576,579.1561188732552,5.8810793715314365,1.4897894995920373
3.738718733288806,-13.705778915128057,11.107659559046672,580.9471961228134,5.897671449278327,1.4936622951588077
3.7779369360248354,-14.09100503194571,11.290863797918378,582.7230589912815,5.914122584922369,1.4975021931006145
3.8171551387608647,-14.475732355587223,11.47414326163141,584.4837468361721,5.930433143061409,1.5013092785190914
3.856373341496894,-14.859966689033433,11.657490514826014,586.2292580750756,5.9466031090364115,1.505083547992639
3.9348097469689525,-15.627001868562251,12.02435787537211,589.674760737513,5.9785213571557385,1.5125336607332673
4.0132461524410115,-16.392231401175607,12.39140081485466,593.0595773427304,6.009877425291039,1.5198525537325782
4.09168255791307,-17.155816037381893,12.758550601533948,596.3837061837197,6.04067129762903,1.5270402232995566
4.1701189633851286,-17.917945569905957,13.12573771514554,599.6471347471447,6.070902858249393,1.5340966423769704
4.248555368857187,-18.678828103489828,13.492894379891109,602.8498409218769,6.100571902320334,1.5410217631545529
4.3836547124381315,-19.98708186498184,14.125032923005335,608.2237442593835,6.150354356986752,1.5526416020123583
4.518754056019076,-21.293363437831598,14.756608693071675,613.4172174708899,6.185877389472724,1.5581258385984362
4.5569411133373405,-21.662375435454695,14.934995339672987,614.8524621595835,6.185631193437539,1.5550483488864664
4.595128170655605,-22.031329857000184,15.113314192663442,616.2732685710615,6.185387474085692,1.5520018181112822
4.6392594036913115,-22.45766994784501,15.319299835748732,617.8972455392224,6.185108903683069,1.548519643642105
4.683390636727018,-22.88398828995288,15.525183081809802,619.501924496704,6.184833643582691,1.545078848479045
4.727521869762724,-23.310310409277168,15.73095907906882,621.0872982594864,6.184561695016877,1.5416794480262686
4.771653102798431,-23.736658979239685,15.93662396937899,622.6533603811251,6.184293059091424,1.538321456106413
4.815784335834137,-24.163053965368118,16.14217474382359,624.2001051607374,6.184027736784237,1.5350048849434617
4.898081043170406,-24.958384399719247,16.525177603170185,627.0328861477352,6.1835418130577535,1.5289307608499003
4.980377750506675,-25.754021684366514,16.90776949253458,629.7984510347657,6.183067419307618,1.5230007632998876
5.062674457842944,-26.550021655194566,17.289952432654356,632.4967891395373,6.182604557366226,1.5172149151986765
5.144971165179213,-27.346410935948963,17.671736387869096,635.127902821386,6.182153226828866,1.5115732114873164
5.227267872515482,-28.14319005981531,18.05313797133554,637.6918074078449,6.181713425066317,1.5060756193001041
5.3095645798517515,-28.940337024002478,18.434179091096652,640.1885304622596,6.181285147350473,1.5007220795349834
5.3918612871880205,-29.737810900956923,18.814885651292474,642.6181106414026,6.18086838705031,1.4955125093030777
5.4741579945242895,-30.535555345512268,19.19528634437491,644.9805962990348,6.1804631358714195,1.4904468049229713
5.600201997270766,-31.757731288100597,19.777376827110018,648.4689895635502,6.179864751081945,1.4829668996026995
5.726246000017242,-32.980094736067215,20.358932924712708,651.800362214713,6.179293300969711,1.4758236820444282
5.852290002763718,-34.20233736814969,20.940062438187226,654.9749677319759,6.178748742053882,1.4690166087307952
5.954628668210025,-35.19440783766443,21.411651725775997,657.4373853737395,6.178326348948967,1.4637366275409684
6.056967333656331,-36.186030990820115,21.883071516575683,659.7967718640268,6.177921629388635,1.4586775684776465
6.159305999102638,-37.17705101295654,22.354363170194098,662.0532664041162,6.177534559494866,1.4538391330617575
6.261644664548944,-38.16732402442277,22.825561353853455,664.207004151353,6.1771651160833185,1.4492210314853389
6.363983329995251,-39.156720684220836,23.296693826106647,666.2581145442506,6.176813276950637,1.444822986202898
6.466321995441557,-40.14512693522288,23.767781868840565,668.2067203914854,6.176479021030719,1.4406447338848156
6.595923634482557,-41.3952697594124,24.364327406271375,670.5275124119969,6.176080921808726,1.4356684301067837
6.725525273523557,-42.643500953696154,24.960845335449406,672.6843181218311,6.175710952131356,1.4310437501236275
6.855126912564557,-43.88969236950501,25.557343021028693,674.6773435703353,6.175369076653739,1.4267702521188732
6.984728551605556,-45.13375031969073,26.153818143102264,676.5067818729683,6.1750552622496375,1.422847522009235
7.114330190646556,-46.37561174392052,26.75026106103417,678.1728156475633,6.17476947759353,1.419275168220713
7.269007204847527,-47.85482461892234,27.462040943801767,679.9475512039515,6.174465046675983,1.415469733189824
7.423684219048497,-49.33083775666587,28.17372244063257,681.490071813955,6.1742004489656654,1.4121622196033372
7.578361233249468,-50.80366668462462,28.88527240924264,682.8006654289559,6.17397563506857,1.4093520100282646
7.733038247450438,-52.27335661709293,29.596658739651023,683.8796262135327,6.1737905545249,1.4070384737091186
7.887715261651409,-53.73997995592439,30.307852205996216,684.7272607626463,6.173645154742605,1.4052209532368554
8.04239227585238,-55.20363552947479,31.018828655877318,685.3438944426239,6.173539379909667,1.4038987509523708
8.231019544542011,-56.9847219606777,31.88554114732558,685.7837639395536,6.173463926485595,1.4029555711154589
8.379172239652835,-58.38086539016564,32.56602844502742,685.8891859479759,6.173445842823138,1.4027295224501055
8.38,-58.3886594651692,32.56982985680366,685.8891823757604,6.173445843435901,1.4027295301097447
8.398188616139118,-58.558414474572295,32.653051605806354,685.8866290675111,6.173446281420011,1.4027350049809848
8.416377232278235,-58.72667948355645,32.73596882647499,685.8816856770262,6.173447129389104,1.4027456047299192
8.452754464556469,-59.06025985034529,32.901200417292806,685.8670434082463,6.173449641064325,1.4027770010708251
8.489131696834702,-59.38800076892667,33.0652385469023,685.8429389879698,6.17345377583852,1.4028286864078263
8.525508929112936,-59.71001914347875,33.22810712583531,685.8094685995923,6.173459517212781,1.4029004545019352
8.726540656811904,-61.39089242060626,34.10799866837584,685.4594973073454,6.173519549864536,1.403650872225031
8.927572384510873,-62.9166418400792,34.95619532997608,684.8409453154276,6.1736256537569005,1.4049771878048352
9.12860411220984,-64.29985969848248,35.77528316152296,683.96675730245,6.173775608412365,1.406851644918287
9.329635839908809,-65.55044988301333,36.56730318393275,682.8491131246874,6.1739673245479345,1.4092481271946564
9.63438168925642,-67.210481645476,37.71987259191599,680.7169359255375,6.174333069550773,1.413819998072265
9.939127538604032,-68.60370367737657,38.818141019089865,678.0929483581033,6.174783177703456,1.4194464217801739
10.243873387951643,-69.74547496395682,39.86536212212283,675.018481007352,6.175310559325574,1.426038776182361
10.548619237299254,-70.64880032630579,40.86433068516058,671.5356047911529,6.175907997743023,1.433506851701368
10.853365086646866,-71.32532680606484,41.8175854894829,667.6863680113563,6.176568280161162,1.4417604872536045
11.301431874210362,-71.93237775146633,43.14146048164138,661.4477105030247,6.17763843409068,1.4551375820790664
11.749498661773858,-72.1115446995487,44.38026021177509,654.6299554040211,6.178807924065076,1.4697563933111863
12.197565449337354,-71.9022688313473,45.542686991983565,647.3446596378456,6.180057614063518,1.485377717637055
12.64563223690085,-71.34458625276048,46.63756453049478,639.6882746912278,6.181370959190347,1.501794741221755
13.093699024464346,-70.47779894865164,47.673541323720755,631.7416421915817,6.182734092201667,1.5188341213045526
13.574900212156958,-69.24539813870818,48.72991823318995,622.9592164696784,6.1842405937822456,1.5376656313726367
14.05610139984957,-67.7426706689276,49.73728034273271,613.9829498011331,6.185780346050247,1.5569127803375225
14.537302587542182,-66.00914766614036,50.70374996121691,604.862921273236,6.119220559550907,1.5453745897354383
15.018503775234795,-64.08300992923935,51.63505889678298,595.6371234429103,6.033755147651103,1.5254259086017694
15.499704962927407,-62.000710140629714,52.53476463115676,586.3341530472649,5.947574829007871,1.5053103594176467
16.041984104952714,-59.50538414564288,53.51479797186825,575.7843659120322,5.8498443216251745,1.4824988537398327
16.584263246978022,-56.88795843217667,54.463035919896065,565.1867112187565,5.751670381529122,1.4595838453981185
17.12654238900333,-54.17968626723598,55.38288692442047,554.5575531601171,5.653204602380603,1.4366007182224736
17.668821531028637,-51.406443839498515,56.27712997681837,543.9081661055151,5.554551427030253,1.4135738504622708
18.250324340139894,-48.38456844454199,57.21023067785135,532.4751349056631,5.448638774408843,1.3888525311800035
18.83182714925115,-45.33398114435895,58.11890645262503,521.0350499602122,5.342660777707262,1.364115959783573
19.413329958362407,-42.272091633400066,59.00506853182858,509.59253911420666,5.236660308088549,1.339374142931138
19.994832767473664,-39.21299206058655,59.870269254662524,498.1507323722284,5.1306663611079655,1.3146338485428826
20.929372133430146,-34.330691551547886,61.219944542834504,479.7691428637471,4.960384056248484,1.2748878585939853
21.863911499386628,-29.520189716301893,62.52264567125596,461.39961484493244,4.790213485918791,1.2351679488622989
21.9855025873098,-28.90095819360696,62.68883815512074,459.0105905907963,4.7680821813234076,1.23000222943696
